序号, 活动量,光强 ,温度 ,声音强度
0100, -001, 0000, 0000, 0000
0101, -001, 0000, 0000, 0000
0102, -001, 0000, 0000, 0000
0103, -001, 0000, 0000, 0000
0104, -001, 0000, 0000, 0000
0105, -001, 0000, 0000, 0000
0106, -001, 0000, 0000, 0000
0107, -001, 0000, 0000, 0000
0108, -001, 0000, 0000, 0000
0109, -001, 0000, 0000, 0000
0110, -001, 0000, 0000, 0000
0111, -001, 0000, 0000, 0000
0112, -001, 0000, 0000, 0000
0113, -001, 0000, 0000, 0000
0114, -001, 0000, 0000, 0000
0115, -001, 0000, 0000, 0000
0116, -001, 0000, 0000, 0000
0117, -001, 0000, 0000, 0000
0118, -001, 0000, 0000, 0000
0119, -001, 0000, 0000, 0000
0120, -001, 0000, 0000, 0000
0121, -001, 0000, 0000, 0000
0122, -001, 0000, 0000, 0000
0123, -001, 0000, 0000, 0000
0124, -001, 0000, 0000, 0000
0125, -001, 0000, 0000, 0000
0126, -001, 0000, 0000, 0000
0127, -001, 0000, 0000, 0000
0128, -001, 0000, 0000, 0000
0129, -001, 0000, 0000, 0000
0130, -001, 0000, 0000, 0000
0131, -001, 0000, 0000, 0000
0132, -001, 0000, 0000, 0000
0133, -001, 0000, 0000, 0000
0134, -001, 0000, 0000, 0000
0135, -001, 0000, 0000, 0000
0136, -001, 0000, 0000, 0000
0137, -001, 0000, 0000, 0000
0138, -001, 0000, 0000, 0000
0139, -001, 0000, 0000, 0000
0140, -001, 0000, 0000, 0000
0141, -001, 0000, 0000, 0000
0142, -001, 0000, 0000, 0000
0143, -001, 0000, 0000, 0000
0144, -001, 0000, 0000, 0000
0145, -001, 0000, 0000, 0000
0146, -001, 0000, 0000, 0000
0147, -001, 0000, 0000, 0000
0148, -001, 0000, 0000, 0000
0149, -001, 0000, 0000, 0000
0150, -001, 0000, 0000, 0000
0151, -001, 0000, 0000, 0000
0152, -001, 0000, 0000, 0000
0153, -001, 0000, 0000, 0000
0154, -001, 0000, 0000, 0000
0155, -001, 0000, 0000, 0000
0156, -001, 0000, 0000, 0000
0157, -001, 0000, 0000, 0000
0158, -001, 0000, 0000, 0000
0159, -001, 0000, 0000, 0000
0160, -001, 0000, 0000, 0000
0161, -001, 0000, 0000, 0000
0162, -001, 0000, 0000, 0000
0163, -001, 0000, 0000, 0000
0164, -001, 0000, 0000, 0000
0165, -001, 0000, 0000, 0000
0166, -001, 0000, 0000, 0000
0167, -001, 0000, 0000, 0000
0168, -001, 0000, 0000, 0000
0169, -001, 0000, 0000, 0000
0170, -001, 0000, 0000, 0000
0171, -001, 0000, 0000, 0000
0172, -001, 0000, 0000, 0000
0173, -001, 0000, 0000, 0000
0174, -001, 0000, 0000, 0000
0175, -001, 0000, 0000, 0000
0176, -001, 0000, 0000, 0000
0177, -001, 0000, 0000, 0000
0178, -001, 0000, 0000, 0000
0179, -001, 0000, 0000, 0000
0180, -001, 0000, 0000, 0000
0181, -001, 0000, 0000, 0000
0182, -001, 0000, 0000, 0000
0183, -001, 0000, 0000, 0000
0184, -001, 0000, 0000, 0000
0185, -001, 0000, 0000, 0000
0186, -001, 0000, 0000, 0000
0187, -001, 0000, 0000, 0000
0188, -001, 0000, 0000, 0000
0189, -001, 0000, 0000, 0000
0190, -001, 0000, 0000, 0000
0191, -001, 0000, 0000, 0000
0192, -001, 0000, 0000, 0000
0193, -001, 0000, 0000, 0000
0194, -001, 0000, 0000, 0000
0195, -001, 0000, 0000, 0000
0196, -001, 0000, 0000, 0000
0197, -001, 0000, 0000, 0000
0198, -001, 0000, 0000, 0000
0199, -001, 0000, 0000, 0000
0200, -001, 0000, 0000, 0000
0201, -001, 0000, 0000, 0000
0202, -001, 0000, 0000, 0000
0203, -001, 0000, 0000, 0000
0204, -001, 0000, 0000, 0000
0205, -001, 0000, 0000, 0000
0206, -001, 0000, 0000, 0000
0207, -001, 0000, 0000, 0000
0208, -001, 0000, 0000, 0000
0209, -001, 0000, 0000, 0000
0210, -001, 0000, 0000, 0000
0211, -001, 0000, 0000, 0000
0212, -001, 0000, 0000, 0000
0213, -001, 0000, 0000, 0000
0214, -001, 0000, 0000, 0000
0215, -001, 0000, 0000, 0000
0216, -001, 0000, 0000, 0000
0217, -001, 0000, 0000, 0000
0218, -001, 0000, 0000, 0000
0219, -001, 0000, 0000, 0000
0220, -001, 0000, 0000, 0000
0221, -001, 0000, 0000, 0000
0222, -001, 0000, 0000, 0000
0223, -001, 0000, 0000, 0000
0224, -001, 0000, 0000, 0000
0225, -001, 0000, 0000, 0000
0226, -001, 0000, 0000, 0000
0227, -001, 0000, 0000, 0000
0228, -001, 0000, 0000, 0000
0229, -001, 0000, 0000, 0000
0230, -001, 0000, 0000, 0000
0231, -001, 0000, 0000, 0000
0232, -001, 0000, 0000, 0000
0233, -001, 0000, 0000, 0000
0234, -001, 0000, 0000, 0000
0235, -001, 0000, 0000, 0000
0236, -001, 0000, 0000, 0000
0237, -001, 0000, 0000, 0000
0238, -001, 0000, 0000, 0000
0239, -001, 0000, 0000, 0000
0240, -001, 0000, 0000, 0000
0241, -001, 0000, 0000, 0000
0242, -003, -003, -003, -003
0243, 0000, 0000, 0026, 0132
0244, 0279, 0000, 0026, 0132
0245, 0269, 0000, 0026, 0132
0246, 0277, 0000, 0026, 0132
0247, 0293, 0000, 0026, 0132
0248, 0271, 0000, 0026, 0132
0249, 0315, 0000, 0026, 0132
0250, 0272, 0000, 0026, 0132
0251, 0243, 0000, 0026, 0132
0252, 0267, 0000, 0026, 0132
0253, 0295, 0000, 0026, 0132
0254, 0254, 0000, 0026, 0132
0255, 0273, 0000, 0026, 0132
0256, 0276, 0000, 0026, 0132
0257, 0272, 0000, 0026, 0132
0258, 0311, 0000, 0026, 0132
0259, 0297, 0000, 0026, 0132
0260, 0251, 0000, 0026, 0132
0261, 0285, 0000, 0026, 0132
0262, 0366, 0000, 0026, 0132
0263, 0251, 0000, 0026, 0132
0264, 0263, 0000, 0026, 0132
0265, 0222, 0000, 0026, 0132
0266, 0328, 0000, 0026, 0132
0267, 0299, 0000, 0026, 0132
0268, 0282, 0000, 0026, 0132
0269, 0260, 0000, 0026, 0132
0270, 0276, 0000, 0026, 0132
0271, 0287, 0000, 0026, 0132
0272, 0292, 0000, 0026, 0132
0273, 0279, 0000, 0026, 0132
0274, 0287, 0000, 0026, 0132
0275, 0318, 0000, 0026, 0132
0276, 0280, 0000, 0026, 0132
0277, 0227, 0000, 0026, 0132
0278, 0279, 0000, 0026, 0132
0279, 0274, 0000, 0026, 0132
0280, 0319, 0000, 0026, 0132
0281, 0300, 0000, 0026, 0132
0282, 0336, 0000, 0026, 0132
0283, 0262, 0000, 0026, 0132
0284, 0238, 0000, 0026, 0132
0285, 0274, 0000, 0026, 0132
0286, 0268, 0000, 0026, 0132
0287, 0284, 0000, 0026, 0132
0288, 0258, 0000, 0026, 0132
0289, 0278, 0000, 0026, 0132
0290, 0276, 0000, 0026, 0132
0291, 0267, 0000, 0026, 0132
0292, 0276, 0000, 0026, 0132
0293, 0265, 0000, 0026, 0132
0294, 0237, 0000, 0026, 0132
0295, 0259, 0000, 0026, 0132
0296, 0262, 0000, 0026, 0132
0297, 0262, 0000, 0026, 0132
0298, 0264, 0000, 0026, 0132
0299, 0259, 0000, 0026, 0132
0300, 0234, 0000, 0026, 0132
0301, 0279, 0000, 0026, 0132
0302, 0270, 0000, 0026, 0132
0303, 0253, 0000, 0026, 0132
0304, 0287, 0000, 0026, 0132
0305, 0244, 0000, 0026, 0132
0306, 0247, 0000, 0026, 0132
0307, 0266, 0000, 0026, 0132
0308, 0244, 0000, 0026, 0132
0309, 0266, 0000, 0026, 0132
0310, 0267, 0000, 0026, 0132
0311, 0000, 0000, 0026, 0132
0312, 0265, 0000, 0026, 0132
0313, 0000, 0000, 0026, 0132
0314, -002, -002, -002, -002
0315, -001, 0000, 0000, 0000
0316, -001, 0000, 0000, 0000
0317, -001, 0000, 0000, 0000
0318, -001, 0000, 0000, 0000
0319, -001, 0000, 0000, 0000
0320, -001, 0000, 0000, 0000
0321, -001, 0000, 0000, 0000
0322, -001, 0000, 0000, 0000
0323, -001, 0000, 0000, 0000
0324, -001, 0000, 0000, 0000
0325, -001, 0000, 0000, 0000
0326, -001, 0000, 0000, 0000
0327, -001, 0000, 0000, 0000
0328, -001, 0000, 0000, 0000
0329, -001, 0000, 0000, 0000
0330, -001, 0000, 0000, 0000
0331, -001, 0000, 0000, 0000
0332, -001, 0000, 0000, 0000
0333, -001, 0000, 0000, 0000
0334, -001, 0000, 0000, 0000
0335, -001, 0000, 0000, 0000
0336, -001, 0000, 0000, 0000
0337, -001, 0000, 0000, 0000
0338, -001, 0000, 0000, 0000
0339, -001, 0000, 0000, 0000
0340, -001, 0000, 0000, 0000
0341, -003, -003, -003, -003
0342, 0000, 0000, 0026, 0132
0343, 0276, 0000, 0026, 0132
0344, 0266, 0000, 0026, 0132
0345, 0295, 0000, 0026, 0132
0346, 0253, 0000, 0026, 0132
0347, 0271, 0000, 0026, 0132
0348, 0275, 0000, 0026, 0132
0349, 0273, 0000, 0026, 0132
0350, 0258, 0000, 0026, 0132
0351, 0265, 0000, 0026, 0132
0352, 0265, 0000, 0026, 0132
0353, -002, -002, -002, -002
0354, -001, 0000, 0000, 0000
0355, -001, 0000, 0000, 0000
0356, -001, 0000, 0000, 0000
0357, -003, -003, -003, -003
0358, 0000, 0000, 0026, 0132
0359, 0264, 0000, 0026, 0132
0360, 0267, 0000, 0026, 0132
0361, 0261, 0000, 0026, 0132
0362, 0263, 0000, 0026, 0132
0363, 0264, 0000, 0026, 0132
0364, 0264, 0000, 0026, 0132
0365, 0267, 0000, 0026, 0132
0366, 0288, 0000, 0026, 0132
0367, 0211, 0000, 0026, 0132
0368, 0270, 0000, 0026, 0132
0369, 0258, 0000, 0026, 0132
0370, 0242, 0000, 0026, 0132
0371, 0244, 0000, 0026, 0132
0372, 0242, 0000, 0026, 0132
0373, 0252, 0000, 0026, 0132
0374, 0249, 0000, 0026, 0132
0375, 0264, 0000, 0026, 0132
0376, 0264, 0000, 0026, 0132
0377, 0265, 0000, 0026, 0132
0378, 0266, 0000, 0026, 0132
0379, 0265, 0000, 0026, 0132
0380, 0265, 0000, 0026, 0132
0381, 0266, 0000, 0026, 0132
0382, 0266, 0000, 0026, 0132
0383, 0264, 0000, 0026, 0132
0384, 0282, 0000, 0026, 0132
0385, 0275, 0000, 0026, 0132
0386, 0262, 0000, 0026, 0132
0387, 0263, 0000, 0026, 0132
0388, 0261, 0000, 0026, 0132
0389, 0000, 0000, 0026, 0132
0390, 0262, 0000, 0026, 0132
0391, 0263, 0000, 0026, 0132
0392, 0000, 0000, 0026, 0132
0393, 0000, 0000, 0026, 0132
0394, 0000, 0000, 0026, 0132
0395, 0264, 0000, 0026, 0132
0396, 0000, 0000, 0026, 0132
0397, 0000, 0000, 0026, 0132
0398, 0262, 0000, 0026, 0132
0399, 0000, 0000, 0026, 0132
0400, -002, -002, -002, -002
0401, -001, 0000, 0000, 0000
0402, -001, 0000, 0000, 0000
0403, -001, 0000, 0000, 0000
0404, -001, 0000, 0000, 0000
0405, -001, 0000, 0000, 0000
0406, -001, 0000, 0000, 0000
0407, -001, 0000, 0000, 0000
0408, -001, 0000, 0000, 0000
0409, -001, 0000, 0000, 0000
0410, -001, 0000, 0000, 0000
0411, -001, 0000, 0000, 0000
0412, -001, 0000, 0000, 0000
0413, -001, 0000, 0000, 0000
0414, -001, 0000, 0000, 0000
0415, -001, 0000, 0000, 0000
0416, -001, 0000, 0000, 0000
0417, -001, 0000, 0000, 0000
0418, -001, 0000, 0000, 0000
0419, -001, 0000, 0000, 0000
0420, -001, 0000, 0000, 0000
0421, -001, 0000, 0000, 0000
0422, -001, 0000, 0000, 0000
0423, -001, 0000, 0000, 0000
0424, -001, 0000, 0000, 0000
0425, -001, 0000, 0000, 0000
0426, -001, 0000, 0000, 0000
0427, -001, 0000, 0000, 0000
0428, -001, 0000, 0000, 0000
0429, -001, 0000, 0000, 0000
0430, -001, 0000, 0000, 0000
0431, -001, 0000, 0000, 0000
0432, -001, 0000, 0000, 0000
0433, -001, 0000, 0000, 0000
0434, -001, 0000, 0000, 0000
0435, -001, 0000, 0000, 0000
0436, -001, 0000, 0000, 0000
0437, -001, 0000, 0000, 0000
0438, -001, 0000, 0000, 0000
0439, -001, 0000, 0000, 0000
0440, -001, 0000, 0000, 0000
0441, -001, 0000, 0000, 0000
0442, -001, 0000, 0000, 0000
0443, -001, 0000, 0000, 0000
0444, -001, 0000, 0000, 0000
0445, -001, 0000, 0000, 0000
0446, -001, 0000, 0000, 0000
0447, -001, 0000, 0000, 0000
0448, -001, 0000, 0000, 0000
0449, -001, 0000, 0000, 0000
0450, -001, 0000, 0000, 0000
0451, -001, 0000, 0000, 0000
0452, -001, 0000, 0000, 0000
0453, -001, 0000, 0000, 0000
0454, -001, 0000, 0000, 0000
0455, -001, 0000, 0000, 0000
0456, -001, 0000, 0000, 0000
0457, -001, 0000, 0000, 0000
0458, -001, 0000, 0000, 0000
0459, -001, 0000, 0000, 0000
0460, -001, 0000, 0000, 0000
0461, -001, 0000, 0000, 0000
0462, -001, 0000, 0000, 0000
0463, -001, 0000, 0000, 0000
0464, -001, 0000, 0000, 0000
0465, -001, 0000, 0000, 0000
0466, -001, 0000, 0000, 0000
0467, -001, 0000, 0000, 0000
0468, -001, 0000, 0000, 0000
0469, -001, 0000, 0000, 0000
0470, -001, 0000, 0000, 0000
0471, -001, 0000, 0000, 0000
0472, -001, 0000, 0000, 0000
0473, -001, 0000, 0000, 0000
0474, -001, 0000, 0000, 0000
0475, -001, 0000, 0000, 0000
0476, -001, 0000, 0000, 0000
0477, -001, 0000, 0000, 0000
0478, -003, -003, -003, -003
0479, 0000, 0000, 0026, 0132
0480, 0262, 0000, 0026, 0132
0481, 0232, 0000, 0026, 0132
0482, 0269, 0000, 0026, 0132
0483, 0300, 0000, 0026, 0132
0484, 0267, 0000, 0026, 0132
0485, 0267, 0000, 0026, 0132
0486, 0255, 0000, 0026, 0132
0487, 0275, 0000, 0026, 0132
0488, 0320, 0000, 0026, 0132
0489, 0261, 0000, 0026, 0132
0490, 0271, 0000, 0026, 0132
0491, 0268, 0000, 0026, 0132
0492, 0265, 0000, 0026, 0132
0493, 0293, 0000, 0026, 0132
0494, 0258, 0000, 0026, 0132
0495, 0253, 0000, 0026, 0132
0496, 0278, 0000, 0026, 0132
0497, 0260, 0000, 0026, 0132
0498, 0269, 0000, 0026, 0132
0499, 0264, 0000, 0026, 0132
0500, 0268, 0000, 0026, 0132
0501, 0286, 0000, 0026, 0132
0502, 0264, 0000, 0026, 0132
0503, 0281, 0000, 0026, 0132
0504, 0268, 0000, 0026, 0132
0505, 0264, 0000, 0026, 0132
0506, 0267, 0000, 0026, 0132
0507, 0265, 0000, 0026, 0132
0508, 0265, 0000, 0026, 0132
0509, 0264, 0000, 0026, 0132
0510, 0264, 0000, 0026, 0132
0511, 0000, 0000, 0026, 0132
0512, 0264, 0000, 0026, 0132
0513, 0000, 0000, 0026, 0132
0514, 0000, 0000, 0026, 0132
0515, 0265, 0000, 0026, 0132
0516, -002, -002, -002, -002
0517, -001, 0000, 0000, 0000
0518, -001, 0000, 0000, 0000
0519, -001, 0000, 0000, 0000
0520, -001, 0000, 0000, 0000
0521, -003, -003, -003, -003
0522, 0265, 0000, 0026, 0132
0523, 0285, 0000, 0026, 0132
0524, 0345, 0000, 0026, 0132
0525, 0307, 0000, 0026, 0132
0526, 0262, 0000, 0026, 0132
0527, 0279, 0000, 0026, 0132
0528, 0265, 0000, 0026, 0132
0529, 0278, 0000, 0026, 0132
0530, 0279, 0000, 0026, 0132
0531, 0250, 0000, 0026, 0132
0532, 0283, 0000, 0026, 0132
0533, 0273, 0000, 0026, 0132
0534, 0268, 0000, 0026, 0132
0535, 0261, 0000, 0026, 0132
0536, 0258, 0000, 0026, 0132
0537, 0250, 0000, 0026, 0132
0538, 0264, 0000, 0026, 0132
0539, 0263, 0000, 0026, 0132
0540, 0265, 0000, 0026, 0132
0541, 0264, 0000, 0026, 0132
0542, 0265, 0000, 0026, 0132
0543, 0284, 0000, 0026, 0132
0544, 0275, 0000, 0026, 0132
0545, 0262, 0000, 0026, 0132
0546, 0265, 0000, 0026, 0132
0547, 0264, 0000, 0026, 0132
0548, 0265, 0000, 0026, 0132
0549, 0264, 0000, 0026, 0132
0550, 0263, 0000, 0026, 0132
0551, 0261, 0000, 0026, 0132
0552, 0264, 0000, 0026, 0132
0553, 0000, 0000, 0026, 0132
0554, 0265, 0000, 0026, 0132
0555, -002, -002, -002, -002
0556, -001, 0000, 0000, 0000
0557, -001, 0000, 0000, 0000
0558, -001, 0000, 0000, 0000
0559, -001, 0000, 0000, 0000
0560, -001, 0000, 0000, 0000
0561, -001, 0000, 0000, 0000
0562, -001, 0000, 0000, 0000
0563, -001, 0000, 0000, 0000
0564, -001, 0000, 0000, 0000
0565, -003, -003, -003, -003
0566, 0263, 0000, 0026, 0132
0567, 0241, 0000, 0026, 0132
0568, 0237, 0000, 0026, 0132
0569, 0240, 0000, 0026, 0132
0570, 0240, 0000, 0026, 0132
0571, 0230, 0000, 0026, 0132
0572, 0280, 0000, 0026, 0132
0573, 0260, 0000, 0026, 0132
0574, 0272, 0000, 0026, 0132
0575, 0267, 0000, 0026, 0132
0576, 0264, 0000, 0026, 0132
0577, 0276, 0000, 0026, 0132
0578, 0259, 0000, 0026, 0132
0579, 0259, 0000, 0026, 0132
0580, 0282, 0000, 0026, 0132
0581, 0262, 0000, 0026, 0132
0582, 0263, 0000, 0026, 0132
0583, 0000, 0000, 0026, 0132
0584, 0294, 0000, 0026, 0132
0585, 0342, 0000, 0026, 0132
0586, 0247, 0000, 0026, 0132
0587, 0255, 0000, 0026, 0132
0588, 0261, 0000, 0026, 0132
0589, 0262, 0000, 0026, 0132
0590, 0264, 0000, 0026, 0132
0591, 0264, 0000, 0026, 0132
0592, 0000, 0000, 0026, 0132
0593, 0262, 0000, 0026, 0132
0594, -002, -002, -002, -002
0595, -001, 0000, 0000, 0000
0596, -001, 0000, 0000, 0000
0597, -001, 0000, 0000, 0000
0598, -001, 0000, 0000, 0000
0599, -001, 0000, 0000, 0000
0600, -003, -003, -003, -003
0601, 0262, 0000, 0026, 0132
0602, 0258, 0000, 0026, 0132
0603, 0271, 0000, 0026, 0132
0604, 0269, 0000, 0026, 0132
0605, 0266, 0000, 0026, 0132
0606, 0251, 0000, 0026, 0132
0607, 0300, 0000, 0026, 0132
0608, 0251, 0000, 0026, 0132
0609, 0300, 0000, 0026, 0132
0610, 0288, 0000, 0026, 0132
0611, 0240, 0000, 0026, 0132
0612, 0263, 0000, 0026, 0132
0613, 0265, 0000, 0026, 0132
0614, 0263, 0000, 0026, 0132
0615, 0261, 0000, 0026, 0132
0616, 0257, 0000, 0026, 0132
0617, 0257, 0000, 0026, 0132
0618, 0264, 0000, 0026, 0132
0619, 0262, 0000, 0026, 0132
0620, 0262, 0000, 0026, 0132
0621, 0262, 0000, 0026, 0132
0622, 0261, 0000, 0026, 0132
0623, 0304, 0000, 0026, 0132
0624, 0292, 0000, 0026, 0132
0625, 0272, 0000, 0026, 0132
0626, 0257, 0000, 0026, 0132
0627, 0259, 0000, 0026, 0132
0628, 0264, 0000, 0026, 0132
0629, 0225, 0000, 0026, 0132
0630, 0242, 0000, 0026, 0132
0631, 0239, 0000, 0026, 0132
0632, 0242, 0000, 0026, 0132
0633, 0240, 0000, 0026, 0132
0634, 0243, 0000, 0026, 0132
0635, 0000, 0000, 0026, 0132
0636, -002, -002, -002, -002
0637, -001, 0000, 0000, 0000
0638, -001, 0000, 0000, 0000
0639, -001, 0000, 0000, 0000
0640, -001, 0000, 0000, 0000
0641, -001, 0000, 0000, 0000
0642, -001, 0000, 0000, 0000
0643, -001, 0000, 0000, 0000
0644, -001, 0000, 0000, 0000
0645, -001, 0000, 0000, 0000
0646, -001, 0000, 0000, 0000
0647, -001, 0000, 0000, 0000
0648, -003, -003, -003, -003
0649, 0233, 0000, 0026, 0132
0650, 0270, 0000, 0026, 0132
0651, 0255, 0000, 0026, 0132
0652, 0267, 0000, 0026, 0132
0653, 0254, 0000, 0026, 0132
0654, 0260, 0000, 0026, 0132
0655, 0266, 0000, 0026, 0132
0656, 0277, 0000, 0026, 0132
0657, 0261, 0000, 0026, 0132
0658, 0247, 0000, 0026, 0132
0659, 0284, 0000, 0026, 0132
0660, 0269, 0000, 0026, 0132
0661, 0260, 0000, 0026, 0132
0662, 0268, 0000, 0026, 0132
0663, 0267, 0000, 0026, 0132
0664, 0268, 0000, 0026, 0132
0665, 0263, 0000, 0026, 0132
0666, 0264, 0000, 0026, 0132
0667, 0258, 0000, 0026, 0132
0668, 0265, 0000, 0026, 0132
0669, 0270, 0000, 0026, 0132
0670, 0271, 0000, 0026, 0132
0671, 0269, 0000, 0026, 0132
0672, 0280, 0000, 0026, 0132
0673, 0260, 0000, 0026, 0132
0674, 0259, 0000, 0026, 0132
0675, 0296, 0000, 0026, 0132
0676, 0292, 0000, 0026, 0132
0677, 0229, 0000, 0026, 0132
0678, 0269, 0000, 0026, 0132
0679, 0280, 0000, 0026, 0132
0680, 0271, 0000, 0026, 0132
0681, 0264, 0000, 0026, 0132
0682, 0264, 0000, 0026, 0132
0683, 0267, 0000, 0026, 0132
0684, 0265, 0000, 0026, 0132
0685, 0277, 0000, 0026, 0132
0686, 0287, 0000, 0026, 0132
0687, 0271, 0000, 0026, 0132
0688, 0276, 0000, 0026, 0132
0689, 0256, 0000, 0026, 0132
0690, 0285, 0000, 0026, 0132
0691, 0294, 0000, 0026, 0132
0692, 0242, 0000, 0026, 0132
0693, 0248, 0000, 0026, 0132
0694, 0256, 0000, 0026, 0132
0695, 0270, 0000, 0026, 0132
0696, 0297, 0000, 0026, 0132
0697, 0250, 0000, 0026, 0132
0698, 0273, 0000, 0026, 0132
0699, 0243, 0000, 0026, 0132
0700, 0265, 0000, 0026, 0132
0701, 0262, 0000, 0026, 0132
0702, 0260, 0000, 0026, 0132
0703, 0267, 0000, 0026, 0132
0704, 0264, 0000, 0026, 0132
0705, 0266, 0000, 0026, 0132
0706, 0279, 0000, 0026, 0132
0707, 0261, 0000, 0026, 0132
0708, 0260, 0000, 0026, 0132
0709, 0263, 0000, 0026, 0132
0710, 0000, 0000, 0026, 0132
0711, 0264, 0000, 0026, 0132
0712, 0263, 0000, 0026, 0132
0713, 0000, 0000, 0026, 0132
0714, 0000, 0000, 0026, 0132
0715, 0000, 0000, 0026, 0132
0716, -002, -002, -002, -002
0717, -001, 0000, 0000, 0000
0718, -001, 0000, 0000, 0000
0719, -001, 0000, 0000, 0000
0720, -001, 0000, 0000, 0000
0721, -001, 0000, 0000, 0000
0722, -001, 0000, 0000, 0000
0723, -001, 0000, 0000, 0000
0724, -001, 0000, 0000, 0000
0725, -001, 0000, 0000, 0000
0726, -001, 0000, 0000, 0000
0727, -001, 0000, 0000, 0000
0728, -001, 0000, 0000, 0000
0729, -001, 0000, 0000, 0000
0730, -001, 0000, 0000, 0000
0731, -001, 0000, 0000, 0000
0732, -001, 0000, 0000, 0000
0733, -001, 0000, 0000, 0000
0734, -001, 0000, 0000, 0000
0735, -001, 0000, 0000, 0000
0736, -001, 0000, 0000, 0000
0737, -001, 0000, 0000, 0000
0738, -001, 0000, 0000, 0000
0739, -001, 0000, 0000, 0000
0740, -001, 0000, 0000, 0000
0741, -001, 0000, 0000, 0000
0742, -001, 0000, 0000, 0000
0743, -003, -003, -003, -003
0744, -001, 0000, 0000, 0000
0745, 0000, 0000, 0026, 0132
0746, 0278, 0000, 0026, 0132
0747, 0273, 0000, 0026, 0132
0748, 0288, 0000, 0026, 0132
0749, 0249, 0000, 0026, 0132
0750, 0274, 0000, 0026, 0132
0751, 0305, 0000, 0026, 0132
0752, 0267, 0000, 0026, 0132
0753, 0267, 0000, 0026, 0132
0754, 0266, 0000, 0026, 0132
0755, 0267, 0000, 0026, 0132
0756, 0265, 0000, 0026, 0132
0757, 0263, 0000, 0026, 0132
0758, 0255, 0000, 0026, 0132
0759, 0264, 0000, 0026, 0132
0760, 0265, 0000, 0026, 0132
0761, 0264, 0000, 0026, 0132
0762, 0265, 0000, 0026, 0132
0763, 0262, 0000, 0026, 0132
0764, 0263, 0000, 0026, 0132
