序号, 活动量,光强 ,温度 ,声音强度
0100, -001, 0000, 0000, 0000
0101, -001, 0000, 0000, 0000
0102, -001, 0000, 0000, 0000
0103, -001, 0000, 0000, 0000
0104, -001, 0000, 0000, 0000
0105, -001, 0000, 0000, 0000
0106, -001, 0000, 0000, 0000
0107, -001, 0000, 0000, 0000
0108, -001, 0000, 0000, 0000
0109, -001, 0000, 0000, 0000
0110, -001, 0000, 0000, 0000
0111, -001, 0000, 0000, 0000
0112, -001, 0000, 0000, 0000
0113, -001, 0000, 0000, 0000
0114, -001, 0000, 0000, 0000
0115, -001, 0000, 0000, 0000
0116, -001, 0000, 0000, 0000
0117, -001, 0000, 0000, 0000
0118, -001, 0000, 0000, 0000
0119, -001, 0000, 0000, 0000
0120, -001, 0000, 0000, 0000
0121, -001, 0000, 0000, 0000
0122, -001, 0000, 0000, 0000
0123, -001, 0000, 0000, 0000
0124, -001, 0000, 0000, 0000
0125, -001, 0000, 0000, 0000
0126, -001, 0000, 0000, 0000
0127, -001, 0000, 0000, 0000
0128, -001, 0000, 0000, 0000
0129, -001, 0000, 0000, 0000
0130, -001, 0000, 0000, 0000
0131, -001, 0000, 0000, 0000
0132, -001, 0000, 0000, 0000
0133, -001, 0000, 0000, 0000
0134, -001, 0000, 0000, 0000
0135, -001, 0000, 0000, 0000
0136, -001, 0000, 0000, 0000
0137, -001, 0000, 0000, 0000
0138, -001, 0000, 0000, 0000
0139, -001, 0000, 0000, 0000
0140, -001, 0000, 0000, 0000
0141, -001, 0000, 0000, 0000
0142, -001, 0000, 0000, 0000
0143, -001, 0000, 0000, 0000
0144, -001, 0000, 0000, 0000
0145, -001, 0000, 0000, 0000
0146, -001, 0000, 0000, 0000
0147, -001, 0000, 0000, 0000
0148, -001, 0000, 0000, 0000
0149, -001, 0000, 0000, 0000
0150, -001, 0000, 0000, 0000
0151, -001, 0000, 0000, 0000
0152, -001, 0000, 0000, 0000
0153, -001, 0000, 0000, 0000
0154, -001, 0000, 0000, 0000
0155, -001, 0000, 0000, 0000
0156, -001, 0000, 0000, 0000
0157, -001, 0000, 0000, 0000
0158, -001, 0000, 0000, 0000
0159, -001, 0000, 0000, 0000
0160, -001, 0000, 0000, 0000
0161, -001, 0000, 0000, 0000
0162, -001, 0000, 0000, 0000
0163, -001, 0000, 0000, 0000
0164, -001, 0000, 0000, 0000
0165, -001, 0000, 0000, 0000
0166, -001, 0000, 0000, 0000
0167, -001, 0000, 0000, 0000
0168, -001, 0000, 0000, 0000
0169, -001, 0000, 0000, 0000
0170, -001, 0000, 0000, 0000
0171, -001, 0000, 0000, 0000
0172, -001, 0000, 0000, 0000
0173, -001, 0000, 0000, 0000
0174, -001, 0000, 0000, 0000
0175, -001, 0000, 0000, 0000
0176, -001, 0000, 0000, 0000
0177, -001, 0000, 0000, 0000
0178, -001, 0000, 0000, 0000
0179, -001, 0000, 0000, 0000
0180, -001, 0000, 0000, 0000
0181, -001, 0000, 0000, 0000
0182, -001, 0000, 0000, 0000
0183, -001, 0000, 0000, 0000
0184, -001, 0000, 0000, 0000
0185, -001, 0000, 0000, 0000
0186, -001, 0000, 0000, 0000
0187, -001, 0000, 0000, 0000
0188, -001, 0000, 0000, 0000
0189, -001, 0000, 0000, 0000
0190, -001, 0000, 0000, 0000
0191, -001, 0000, 0000, 0000
0192, -001, 0000, 0000, 0000
0193, -001, 0000, 0000, 0000
0194, -001, 0000, 0000, 0000
0195, -001, 0000, 0000, 0000
0196, -003, -003, -003, -003
0197, 0000, 0000, 0026, 0068
0198, 0262, 0000, 0026, 0067
0199, 0258, 0000, 0026, 0067
0200, 0000, 0000, 0026, 0062
0201, 0000, 0000, 0026, 0062
0202, 0000, 0000, 0026, 0065
0203, 0205, 0000, 0026, 0065
0204, 0243, 0002, 0026, 0068
0205, 0248, 0002, 0026, 0068
0206, 0242, 0001, 0026, 0069
0207, 0241, 0001, 0026, 0069
0208, 0000, 0000, 0026, 0067
0209, 0245, 0000, 0026, 0067
0210, 0245, 0000, 0026, 0065
0211, 0247, 0000, 0026, 0065
0212, 0244, 0000, 0026, 0068
0213, 0243, 0000, 0026, 0068
0214, 0250, 0000, 0026, 0068
0215, 0254, 0000, 0026, 0068
0216, 0244, 0000, 0026, 0068
0217, 0248, 0000, 0026, 0068
0218, 0243, 0000, 0026, 0067
0219, 0000, 0000, 0026, 0067
0220, 0000, 0000, 0026, 0117
0221, 0247, 0000, 0026, 0117
0222, 0249, 0001, 0026, 0072
0223, 0251, 0001, 0026, 0072
0224, 0254, 0000, 0026, 0066
0225, 0256, 0000, 0026, 0066
0226, 0000, 0000, 0026, 0066
0227, 0253, 0000, 0026, 0066
0228, 0254, 0000, 0026, 0066
0229, 0253, 0000, 0026, 0066
0230, 0000, 0000, 0026, 0056
0231, 0000, 0000, 0026, 0056
0232, 0000, 0000, 0026, 0068
0233, 0254, 0000, 0026, 0068
0234, 0253, 0000, 0026, 0066
0235, 0000, 0000, 0026, 0066
0236, 0000, 0000, 0026, 0069
0237, 0254, 0000, 0026, 0069
0238, 0252, 0000, 0026, 0069
0239, 0000, 0000, 0026, 0069
0240, 0254, 0000, 0026, 0067
0241, 0254, 0000, 0026, 0067
0242, 0000, 0000, 0026, 0054
0243, 0255, 0000, 0026, 0054
0244, 0000, 0000, 0026, 0068
0245, 0000, 0000, 0026, 0068
0246, 0000, 0000, 0026, 0069
0247, 0253, 0000, 0026, 0069
0248, 0253, 0000, 0026, 0069
0249, 0000, 0000, 0026, 0069
0250, 0000, 0000, 0026, 0068
0251, 0254, 0000, 0026, 0068
0252, 0000, 0000, 0026, 0067
0253, 0000, 0000, 0026, 0067
0254, -002, -002, -002, -002
0255, -001, 0000, 0000, 0000
0256, -001, 0000, 0000, 0000
0257, -001, 0000, 0000, 0000
0258, -001, 0000, 0000, 0000
0259, -001, 0000, 0000, 0000
0260, -001, 0000, 0000, 0000
0261, -001, 0000, 0000, 0000
0262, -001, 0000, 0000, 0000
0263, -001, 0000, 0000, 0000
0264, -001, 0000, 0000, 0000
0265, -001, 0000, 0000, 0000
0266, -001, 0000, 0000, 0000
0267, -001, 0000, 0000, 0000
0268, -001, 0000, 0000, 0000
0269, -001, 0000, 0000, 0000
0270, -001, 0000, 0000, 0000
0271, -001, 0000, 0000, 0000
0272, -001, 0000, 0000, 0000
0273, -001, 0000, 0000, 0000
0274, -001, 0000, 0000, 0000
0275, -001, 0000, 0000, 0000
0276, -001, 0000, 0000, 0000
0277, -001, 0000, 0000, 0000
0278, -001, 0000, 0000, 0000
0279, -001, 0000, 0000, 0000
0280, -001, 0000, 0000, 0000
0281, -001, 0000, 0000, 0000
0282, -001, 0000, 0000, 0000
0283, -001, 0000, 0000, 0000
0284, -001, 0000, 0000, 0000
0285, -001, 0000, 0000, 0000
0286, -001, 0000, 0000, 0000
0287, -001, 0000, 0000, 0000
0288, -001, 0000, 0000, 0000
0289, -001, 0000, 0000, 0000
0290, -001, 0000, 0000, 0000
0291, -001, 0000, 0000, 0000
0292, -001, 0000, 0000, 0000
0293, -001, 0000, 0000, 0000
0294, -001, 0000, 0000, 0000
0295, -001, 0000, 0000, 0000
0296, -003, -003, -003, -003
0297, 0000, 0000, 0026, 0070
0298, 0237, 0000, 0026, 0070
0299, 0253, 0000, 0026, 0070
0300, 0000, 0000, 0026, 0070
0301, 0245, 0000, 0026, 0066
0302, 0253, 0000, 0026, 0066
0303, 0255, 0000, 0026, 0067
0304, 0255, 0000, 0026, 0067
0305, 0248, 0000, 0026, 0068
0306, 0237, 0000, 0026, 0068
0307, 0244, 0000, 0026, 0068
0308, 0253, 0000, 0026, 0068
0309, 0000, 0000, 0026, 0065
0310, 0000, 0000, 0026, 0065
0311, 0000, 0000, 0026, 0066
0312, 0259, 0000, 0026, 0066
0313, 0251, 0000, 0026, 0067
0314, 0258, 0000, 0026, 0067
0315, 0251, 0000, 0026, 0062
0316, 0000, 0000, 0026, 0062
0317, 0000, 0000, 0026, 0069
0318, 0245, 0000, 0026, 0069
0319, 0255, 0000, 0026, 0068
0320, 0244, 0000, 0026, 0068
0321, 0270, 0000, 0026, 0067
0322, 0249, 0000, 0026, 0067
0323, 0255, 0000, 0026, 0066
0324, 0254, 0000, 0026, 0066
0325, 0000, 0000, 0026, 0067
0326, 0255, 0000, 0026, 0067
0327, 0000, 0000, 0026, 0069
0328, 0000, 0000, 0026, 0069
0329, -002, -002, -002, -002
0330, -001, 0000, 0000, 0000
0331, -001, 0000, 0000, 0000
0332, -001, 0000, 0000, 0000
0333, -001, 0000, 0000, 0000
0334, -001, 0000, 0000, 0000
0335, -001, 0000, 0000, 0000
0336, -001, 0000, 0000, 0000
0337, -001, 0000, 0000, 0000
0338, -001, 0000, 0000, 0000
0339, -001, 0000, 0000, 0000
0340, -001, 0000, 0000, 0000
0341, -001, 0000, 0000, 0000
0342, -001, 0000, 0000, 0000
0343, -001, 0000, 0000, 0000
0344, -001, 0000, 0000, 0000
0345, -001, 0000, 0000, 0000
0346, -001, 0000, 0000, 0000
0347, -001, 0000, 0000, 0000
0348, -001, 0000, 0000, 0000
0349, -001, 0000, 0000, 0000
0350, -001, 0000, 0000, 0000
0351, -001, 0000, 0000, 0000
0352, -003, -003, -003, -003
0353, 0000, 0000, 0026, 0048
0354, 0251, 0000, 0026, 0048
0355, 0000, 0000, 0026, 0068
0356, 0248, 0000, 0026, 0068
0357, 0000, 0000, 0026, 0063
0358, 0257, 0000, 0026, 0063
0359, 0268, 0000, 0026, 0069
0360, 0255, 0000, 0026, 0069
0361, 0262, 0000, 0026, 0067
0362, 0252, 0000, 0026, 0067
0363, 0000, 0000, 0026, 0067
0364, 0000, 0000, 0026, 0067
0365, 0000, 0000, 0026, 0067
0366, 0000, 0000, 0026, 0067
0367, 0254, 0000, 0026, 0068
0368, 0245, 0000, 0026, 0068
0369, 0000, 0000, 0026, 0068
0370, 0262, 0000, 0026, 0068
0371, 0258, 0000, 0026, 0063
0372, 0251, 0000, 0026, 0063
0373, 0249, 0000, 0026, 0070
0374, 0260, 0000, 0026, 0070
0375, 0255, 0000, 0026, 0067
0376, 0256, 0000, 0026, 0067
0377, 0245, 0000, 0026, 0066
0378, 0246, 0000, 0026, 0066
0379, 0251, 0000, 0026, 0066
0380, 0240, 0000, 0026, 0066
0381, 0000, 0000, 0026, 0068
0382, 0244, 0000, 0026, 0068
0383, 0244, 0000, 0026, 0067
0384, 0249, 0000, 0026, 0067
0385, 0000, 0000, 0026, 0067
0386, 0246, 0000, 0026, 0067
0387, 0000, 0000, 0026, 0069
0388, 0260, 0000, 0026, 0069
0389, 0249, 0000, 0026, 0069
0390, 0000, 0000, 0026, 0069
0391, 0000, 0000, 0026, 0069
0392, 0258, 0000, 0026, 0069
0393, 0246, 0000, 0026, 0070
0394, 0252, 0000, 0026, 0070
0395, 0244, 0000, 0026, 0066
0396, 0253, 0000, 0026, 0066
0397, 0250, 0000, 0026, 0068
0398, 0258, 0000, 0026, 0068
0399, 0227, 0000, 0026, 0072
0400, 0253, 0000, 0026, 0072
0401, 0241, 0002, 0026, 0067
0402, 0242, 0002, 0026, 0067
0403, 0254, 0001, 0026, 0070
0404, 0000, 0001, 0026, 0070
0405, 0251, 0007, 0026, 0069
0406, 0252, 0007, 0026, 0069
0407, 0000, 0009, 0026, 0067
0408, 0000, 0009, 0026, 0067
0409, 0000, 0010, 0026, 0067
0410, 0000, 0010, 0026, 0067
0411, 0000, 0011, 0026, 0067
0412, 0000, 0011, 0026, 0067
0413, 0248, 0010, 0026, 0075
0414, 0223, 0010, 0026, 0075
0415, 0244, 0002, 0026, 0069
0416, 0239, 0002, 0026, 0069
0417, 0215, 0000, 0026, 0066
0418, 0251, 0000, 0026, 0066
0419, 0264, 0000, 0026, 0071
0420, 0255, 0000, 0026, 0071
0421, 0000, 0000, 0026, 0068
0422, 0254, 0000, 0026, 0068
0423, 0000, 0000, 0026, 0067
0424, 0000, 0000, 0026, 0067
0425, 0000, 0000, 0026, 0067
0426, 0000, 0000, 0026, 0067
0427, 0238, 0000, 0026, 0069
0428, 0243, 0000, 0026, 0069
0429, 0238, 0002, 0026, 0055
0430, 0244, 0002, 0026, 0055
0431, 0241, 0000, 0026, 0067
0432, 0241, 0000, 0026, 0067
0433, 0000, 0000, 0026, 0068
0434, 0000, 0000, 0026, 0068
0435, 0000, 0000, 0026, 0064
0436, 0000, 0000, 0026, 0064
0437, 0244, 0000, 0026, 0067
0438, 0245, 0000, 0026, 0067
0439, 0244, 0005, 0026, 0063
0440, 0000, 0005, 0026, 0063
0441, 0000, 0015, 0026, 0068
0442, -002, -002, -002, -002
0443, -001, 0000, 0000, 0000
0444, -001, 0000, 0000, 0000
0445, -001, 0000, 0000, 0000
0446, -001, 0000, 0000, 0000
0447, -001, 0000, 0000, 0000
0448, -001, 0000, 0000, 0000
0449, -001, 0000, 0000, 0000
0450, -001, 0000, 0000, 0000
0451, -001, 0000, 0000, 0000
0452, -001, 0000, 0000, 0000
0453, -001, 0000, 0000, 0000
0454, -003, -003, -003, -003
0455, 0000, 0015, 0026, 0068
0456, 0211, 0014, 0026, 0068
0457, 0277, 0014, 0026, 0068
0458, 0270, 0000, 0026, 0066
0459, 0272, 0000, 0026, 0066
0460, 0273, 0000, 0026, 0069
0461, 0269, 0000, 0026, 0069
0462, 0267, 0000, 0026, 0070
0463, 0278, 0000, 0026, 0070
0464, 0000, 0000, 0026, 0065
0465, 0269, 0000, 0026, 0065
0466, 0266, 0002, 0026, 0068
0467, 0275, 0002, 0026, 0068
0468, 0262, 0004, 0026, 0067
0469, 0267, 0004, 0026, 0067
0470, 0270, 0005, 0026, 0068
0471, 0273, 0005, 0026, 0068
0472, 0000, 0001, 0026, 0069
0473, 0275, 0001, 0026, 0069
0474, 0271, 0003, 0026, 0066
0475, 0261, 0003, 0026, 0066
0476, 0265, 0004, 0026, 0071
0477, 0280, 0004, 0026, 0071
0478, 0000, 0004, 0026, 0067
0479, 0272, 0004, 0026, 0067
0480, 0263, 0003, 0026, 0065
0481, 0265, 0003, 0026, 0065
0482, 0258, 0002, 0026, 0069
0483, 0229, 0002, 0026, 0069
0484, 0251, 0004, 0026, 0065
0485, 0263, 0004, 0026, 0065
0486, 0258, 0002, 0026, 0065
0487, 0258, 0002, 0026, 0065
0488, 0253, 0000, 0026, 0060
0489, 0254, 0000, 0026, 0060
0490, 0245, 0000, 0026, 0066
0491, 0265, 0000, 0026, 0066
0492, 0266, 0003, 0026, 0064
0493, 0000, 0003, 0026, 0064
0494, 0265, 0004, 0026, 0068
0495, 0258, 0004, 0026, 0068
0496, 0256, 0003, 0026, 0060
0497, 0255, 0003, 0026, 0060
0498, 0259, 0001, 0026, 0081
0499, 0000, 0001, 0026, 0081
0500, 0000, 0000, 0026, 0067
0501, 0000, 0000, 0026, 0067
0502, 0256, 0000, 0026, 0066
0503, 0000, 0000, 0026, 0066
0504, 0000, 0000, 0026, 0065
0505, -002, -002, -002, -002
0506, -001, 0000, 0000, 0000
0507, -001, 0000, 0000, 0000
0508, -001, 0000, 0000, 0000
0509, -001, 0000, 0000, 0000
0510, -001, 0000, 0000, 0000
0511, -001, 0000, 0000, 0000
0512, -001, 0000, 0000, 0000
0513, -001, 0000, 0000, 0000
0514, -001, 0000, 0000, 0000
0515, -001, 0000, 0000, 0000
0516, -001, 0000, 0000, 0000
0517, -001, 0000, 0000, 0000
0518, -001, 0000, 0000, 0000
0519, -001, 0000, 0000, 0000
0520, -001, 0000, 0000, 0000
0521, -001, 0000, 0000, 0000
0522, -001, 0000, 0000, 0000
0523, -001, 0000, 0000, 0000
0524, -001, 0000, 0000, 0000
0525, -001, 0000, 0000, 0000
0526, -001, 0000, 0000, 0000
0527, -001, 0000, 0000, 0000
0528, -001, 0000, 0000, 0000
0529, -001, 0000, 0000, 0000
0530, -001, 0000, 0000, 0000
0531, -001, 0000, 0000, 0000
0532, -001, 0000, 0000, 0000
0533, -001, 0000, 0000, 0000
0534, -001, 0000, 0000, 0000
0535, -001, 0000, 0000, 0000
0536, -001, 0000, 0000, 0000
0537, -001, 0000, 0000, 0000
0538, 0000, 0000, 0000, 0000
0539, 0247, 0000, 0026, 0066
0540, 0246, 0000, 0026, 0066
0541, 0255, 0026, 0026, 0067
0542, 0252, 0026, 0026, 0067
0543, 0250, 0005, 0026, 0067
0544, 0266, 0005, 0026, 0067
0545, 0269, 0022, 0026, 0066
0546, 0247, 0022, 0026, 0066
0547, 0249, 0011, 0026, 0066
0548, 0257, 0011, 0026, 0066
0549, 0252, 0025, 0026, 0067
0550, 0249, 0025, 0026, 0067
0551, 0248, 0023, 0026, 0067
0552, 0248, 0023, 0026, 0067
0553, 0247, 0023, 0026, 0068
0554, 0248, 0023, 0026, 0068
0555, 0242, 0005, 0026, 0067
0556, 0249, 0005, 0026, 0067
0557, 0254, 0005, 0026, 0069
0558, 0251, 0005, 0026, 0069
0559, 0248, 0007, 0026, 0067
0560, 0253, 0007, 0026, 0067
0561, 0246, 0015, 0026, 0067
0562, 0249, 0015, 0026, 0067
0563, 0252, 0020, 0026, 0067
0564, 0254, 0020, 0026, 0067
0565, 0309, 0029, 0026, 0068
0566, 0246, 0029, 0026, 0068
0567, 0248, 0004, 0026, 0067
0568, 0235, 0004, 0026, 0067
0569, 0241, 0015, 0026, 0068
0570, 0251, 0015, 0026, 0068
0571, 0247, 0030, 0026, 0067
0572, 0251, 0030, 0026, 0067
0573, 0249, 0004, 0026, 0067
0574, 0249, 0004, 0026, 0067
0575, 0248, 0002, 0026, 0066
0576, 0000, 0002, 0026, 0066
0577, 0000, 0003, 0026, 0067
0578, 0000, 0003, 0026, 0067
0579, 0000, 0003, 0026, 0067
0580, -002, -002, -002, -002
0581, -001, 0000, 0000, 0000
0582, -001, 0000, 0000, 0000
0583, -001, 0000, 0000, 0000
0584, -001, 0000, 0000, 0000
0585, -003, -003, -003, -003
0586, 0000, 0003, 0026, 0067
0587, 0255, 0003, 0026, 0069
0588, 0000, 0003, 0026, 0069
0589, 0000, 0000, 0026, 0067
0590, 0251, 0000, 0026, 0067
0591, 0234, 0001, 0026, 0067
0592, 0244, 0001, 0026, 0067
0593, 0252, 0000, 0026, 0065
0594, 0251, 0000, 0026, 0065
0595, 0250, 0010, 0026, 0065
0596, 0250, 0010, 0026, 0065
0597, 0249, 0016, 0026, 0065
0598, 0249, 0016, 0026, 0065
0599, 0250, 0016, 0026, 0066
0600, 0000, 0016, 0026, 0066
0601, 0248, 0015, 0026, 0066
0602, 0249, 0015, 0026, 0066
0603, 0245, 0023, 0026, 0067
0604, 0240, 0023, 0026, 0067
0605, 0252, 0000, 0026, 0067
0606, 0251, 0000, 0026, 0067
0607, 0000, 0000, 0026, 0067
0608, 0252, 0000, 0026, 0067
0609, 0253, 0000, 0026, 0067
0610, 0254, 0000, 0026, 0067
0611, 0000, 0000, 0026, 0066
0612, 0253, 0000, 0026, 0066
0613, 0000, 0000, 0026, 0066
0614, -002, -002, -002, -002
0615, -001, 0000, 0000, 0000
0616, -001, 0000, 0000, 0000
0617, -001, 0000, 0000, 0000
0618, -001, 0000, 0000, 0000
0619, -001, 0000, 0000, 0000
0620, -001, 0000, 0000, 0000
0621, -001, 0000, 0000, 0000
0622, -001, 0000, 0000, 0000
0623, -001, 0000, 0000, 0000
0624, -001, 0000, 0000, 0000
0625, -001, 0000, 0000, 0000
0626, -001, 0000, 0000, 0000
0627, -001, 0000, 0000, 0000
0628, -001, 0000, 0000, 0000
0629, -001, 0000, 0000, 0000
0630, -001, 0000, 0000, 0000
0631, -001, 0000, 0000, 0000
0632, -001, 0000, 0000, 0000
0633, -001, 0000, 0000, 0000
0634, -001, 0000, 0000, 0000
0635, -001, 0000, 0000, 0000
0636, -001, 0000, 0000, 0000
0637, -003, -003, -003, -003
0638, 0000, 0000, 0026, 0066
0639, 0258, 0000, 0026, 0066
0640, 0269, 0000, 0026, 0066
0641, 0240, 0000, 0026, 0065
0642, 0281, 0000, 0026, 0065
0643, 0259, 0008, 0026, 0066
0644, 0250, 0008, 0026, 0066
0645, 0259, 0000, 0026, 0067
0646, 0240, 0000, 0026, 0067
0647, 0259, 0000, 0026, 0066
0648, 0259, 0000, 0026, 0066
0649, 0242, 0000, 0026, 0066
0650, 0239, 0000, 0026, 0066
0651, 0261, 0001, 0026, 0066
0652, 0260, 0001, 0026, 0066
0653, 0257, 0000, 0026, 0066
0654, 0245, 0000, 0026, 0066
0655, 0253, 0000, 0026, 0064
0656, 0249, 0000, 0026, 0064
0657, 0255, 0000, 0026, 0067
0658, 0256, 0000, 0026, 0067
0659, 0246, 0000, 0026, 0066
0660, 0247, 0000, 0026, 0066
0661, 0214, 0000, 0026, 0067
0662, 0253, 0000, 0026, 0067
0663, 0257, 0000, 0026, 0067
0664, 0262, 0000, 0026, 0067
0665, 0259, 0000, 0026, 0067
0666, 0264, 0000, 0026, 0067
0667, 0253, 0000, 0026, 0066
0668, 0261, 0000, 0026, 0066
0669, 0261, 0000, 0026, 0067
0670, 0257, 0000, 0026, 0067
0671, 0255, 0000, 0026, 0066
0672, 0252, 0000, 0026, 0066
0673, 0257, 0000, 0026, 0066
0674, 0250, 0000, 0026, 0066
0675, 0267, 0000, 0026, 0067
0676, 0245, 0000, 0026, 0067
0677, 0253, 0000, 0026, 0067
0678, 0256, 0000, 0026, 0067
0679, 0250, 0000, 0026, 0067
0680, 0258, 0000, 0026, 0067
0681, 0258, 0000, 0026, 0067
0682, 0255, 0000, 0026, 0067
0683, 0260, 0000, 0026, 0067
0684, 0258, 0000, 0026, 0067
0685, 0255, 0000, 0026, 0067
0686, 0260, 0000, 0026, 0067
0687, 0259, 0000, 0026, 0065
0688, 0257, 0000, 0026, 0065
0689, 0000, 0000, 0026, 0066
0690, 0262, 0000, 0026, 0066
0691, 0257, 0000, 0026, 0066
0692, 0255, 0000, 0026, 0066
0693, 0254, 0000, 0026, 0067
0694, 0246, 0000, 0026, 0067
0695, 0244, 0013, 0026, 0066
0696, 0248, 0013, 0026, 0066
0697, 0252, 0011, 0026, 0067
0698, 0252, 0011, 0026, 0067
0699, 0000, 0001, 0026, 0067
0700, 0242, 0001, 0026, 0067
0701, 0264, 0002, 0026, 0067
0702, 0245, 0002, 0026, 0067
0703, 0248, 0000, 0026, 0067
0704, 0246, 0000, 0026, 0067
0705, 0232, 0000, 0026, 0066
0706, 0260, 0000, 0026, 0066
0707, 0252, 0000, 0026, 0066
0708, 0246, 0000, 0026, 0066
0709, 0244, 0000, 0026, 0066
0710, 0242, 0000, 0026, 0066
0711, 0258, 0000, 0026, 0067
0712, 0279, 0000, 0026, 0067
0713, 0247, 0000, 0026, 0067
0714, 0000, 0000, 0026, 0067
0715, 0000, 0010, 0026, 0066
0716, 0000, 0010, 0026, 0066
0717, 0000, 0011, 0026, 0067
0718, 0247, 0011, 0026, 0067
0719, 0000, 0026, 0026, 0068
0720, 0000, 0026, 0026, 0068
0721, -002, -002, -002, -002
0722, -001, 0000, 0000, 0000
0723, -001, 0000, 0000, 0000
0724, -001, 0000, 0000, 0000
0725, -001, 0000, 0000, 0000
0726, -001, 0000, 0000, 0000
0727, -001, 0000, 0000, 0000
0728, -001, 0000, 0000, 0000
0729, -001, 0000, 0000, 0000
0730, -001, 0000, 0000, 0000
0731, -001, 0000, 0000, 0000
0732, -001, 0000, 0000, 0000
0733, -001, 0000, 0000, 0000
0734, -001, 0000, 0000, 0000
0735, -001, 0000, 0000, 0000
0736, -001, 0000, 0000, 0000
0737, -001, 0000, 0000, 0000
0738, -001, 0000, 0000, 0000
0739, -001, 0000, 0000, 0000
0740, -001, 0000, 0000, 0000
0741, -001, 0000, 0000, 0000
0742, -001, 0000, 0000, 0000
0743, -001, 0000, 0000, 0000
0744, -001, 0000, 0000, 0000
0745, -001, 0000, 0000, 0000
0746, -001, 0000, 0000, 0000
0747, -001, 0000, 0000, 0000
0748, -001, 0000, 0000, 0000
0749, -001, 0000, 0000, 0000
0750, -001, 0000, 0000, 0000
0751, -001, 0000, 0000, 0000
0752, -001, 0000, 0000, 0000
0753, -001, 0000, 0000, 0000
0754, -001, 0000, 0000, 0000
0755, -001, 0000, 0000, 0000
0756, -001, 0000, 0000, 0000
0757, -001, 0000, 0000, 0000
0758, -001, 0000, 0000, 0000
0759, -001, 0000, 0000, 0000
0760, -001, 0000, 0000, 0000
0761, -001, 0000, 0000, 0000
