序号, 活动量,光强 ,温度 ,声音强度
0100, -001, 0000, 0000, 0000
0101, -003, -003, -003, -003
0102, 0000, 0000, 0026, 0066
0103, 0251, 0000, 0026, 0066
0104, 0000, 0000, 0026, 0066
0105, 0000, 0000, 0026, 0063
0106, 0000, 0000, 0026, 0063
0107, -002, -002, -002, -002
0108, -001, 0000, 0000, 0000
0109, -001, 0000, 0000, 0000
0110, -001, 0000, 0000, 0000
0111, -001, 0000, 0000, 0000
0112, -001, 0000, 0000, 0000
0113, -001, 0000, 0000, 0000
0114, -001, 0000, 0000, 0000
0115, -001, 0000, 0000, 0000
0116, -001, 0000, 0000, 0000
0117, -001, 0000, 0000, 0000
0118, -001, 0000, 0000, 0000
0119, -001, 0000, 0000, 0000
0120, -001, 0000, 0000, 0000
0121, -001, 0000, 0000, 0000
0122, -001, 0000, 0000, 0000
0123, -001, 0000, 0000, 0000
0124, -001, 0000, 0000, 0000
0125, -001, 0000, 0000, 0000
0126, -001, 0000, 0000, 0000
0127, -001, 0000, 0000, 0000
0128, -001, 0000, 0000, 0000
0129, -001, 0000, 0000, 0000
0130, -001, 0000, 0000, 0000
0131, -001, 0000, 0000, 0000
0132, -001, 0000, 0000, 0000
0133, -001, 0000, 0000, 0000
0134, -001, 0000, 0000, 0000
0135, -001, 0000, 0000, 0000
0136, -001, 0000, 0000, 0000
0137, -001, 0000, 0000, 0000
0138, -001, 0000, 0000, 0000
0139, -001, 0000, 0000, 0000
0140, -001, 0000, 0000, 0000
0141, -001, 0000, 0000, 0000
0142, -001, 0000, 0000, 0000
0143, -001, 0000, 0000, 0000
0144, -001, 0000, 0000, 0000
0145, -001, 0000, 0000, 0000
0146, -001, 0000, 0000, 0000
0147, -001, 0000, 0000, 0000
0148, -001, 0000, 0000, 0000
0149, -001, 0000, 0000, 0000
0150, -001, 0000, 0000, 0000
0151, -001, 0000, 0000, 0000
0152, -001, 0000, 0000, 0000
0153, -001, 0000, 0000, 0000
0154, -001, 0000, 0000, 0000
0155, -001, 0000, 0000, 0000
0156, -001, 0000, 0000, 0000
0157, -001, 0000, 0000, 0000
0158, -001, 0000, 0000, 0000
0159, -001, 0000, 0000, 0000
0160, -001, 0000, 0000, 0000
0161, -001, 0000, 0000, 0000
0162, -001, 0000, 0000, 0000
0163, -001, 0000, 0000, 0000
0164, -001, 0000, 0000, 0000
0165, -001, 0000, 0000, 0000
0166, -001, 0000, 0000, 0000
0167, -001, 0000, 0000, 0000
0168, -001, 0000, 0000, 0000
0169, -001, 0000, 0000, 0000
0170, -001, 0000, 0000, 0000
0171, -001, 0000, 0000, 0000
0172, -001, 0000, 0000, 0000
0173, -001, 0000, 0000, 0000
0174, -001, 0000, 0000, 0000
0175, -001, 0000, 0000, 0000
0176, -001, 0000, 0000, 0000
0177, -001, 0000, 0000, 0000
0178, -001, 0000, 0000, 0000
0179, -001, 0000, 0000, 0000
0180, -001, 0000, 0000, 0000
0181, -001, 0000, 0000, 0000
0182, -001, 0000, 0000, 0000
0183, -001, 0000, 0000, 0000
0184, -001, 0000, 0000, 0000
0185, -001, 0000, 0000, 0000
0186, -001, 0000, 0000, 0000
0187, -001, 0000, 0000, 0000
0188, -001, 0000, 0000, 0000
0189, -001, 0000, 0000, 0000
0190, -001, 0000, 0000, 0000
0191, -001, 0000, 0000, 0000
0192, -001, 0000, 0000, 0000
0193, -001, 0000, 0000, 0000
0194, -001, 0000, 0000, 0000
0195, -001, 0000, 0000, 0000
0196, -001, 0000, 0000, 0000
0197, -001, 0000, 0000, 0000
0198, -001, 0000, 0000, 0000
0199, -001, 0000, 0000, 0000
0200, -001, 0000, 0000, 0000
0201, -001, 0000, 0000, 0000
0202, -001, 0000, 0000, 0000
0203, -001, 0000, 0000, 0000
0204, -001, 0000, 0000, 0000
0205, -001, 0000, 0000, 0000
0206, -001, 0000, 0000, 0000
0207, -001, 0000, 0000, 0000
0208, -001, 0000, 0000, 0000
0209, -001, 0000, 0000, 0000
0210, -001, 0000, 0000, 0000
0211, -001, 0000, 0000, 0000
0212, -001, 0000, 0000, 0000
0213, -001, 0000, 0000, 0000
0214, -001, 0000, 0000, 0000
0215, -001, 0000, 0000, 0000
0216, -001, 0000, 0000, 0000
0217, -001, 0000, 0000, 0000
0218, -001, 0000, 0000, 0000
0219, -001, 0000, 0000, 0000
0220, -001, 0000, 0000, 0000
0221, -001, 0000, 0000, 0000
0222, -001, 0000, 0000, 0000
0223, -001, 0000, 0000, 0000
0224, -001, 0000, 0000, 0000
0225, -001, 0000, 0000, 0000
0226, -001, 0000, 0000, 0000
0227, -001, 0000, 0000, 0000
0228, -001, 0000, 0000, 0000
0229, -001, 0000, 0000, 0000
0230, -001, 0000, 0000, 0000
0231, -001, 0000, 0000, 0000
0232, -001, 0000, 0000, 0000
0233, -001, 0000, 0000, 0000
0234, -001, 0000, 0000, 0000
0235, -001, 0000, 0000, 0000
0236, -001, 0000, 0000, 0000
0237, -001, 0000, 0000, 0000
0238, -001, 0000, 0000, 0000
0239, -001, 0000, 0000, 0000
0240, -001, 0000, 0000, 0000
0241, -001, 0000, 0000, 0000
0242, -001, 0000, 0000, 0000
0243, -003, -003, -003, -003
0244, -001, 0000, 0000, 0000
0245, 0247, 0000, 0026, 0063
0246, 0255, 0000, 0026, 0066
0247, 0256, 0000, 0026, 0066
0248, 0254, 0000, 0026, 0072
0249, 0254, 0000, 0026, 0072
0250, 0249, 0000, 0026, 0060
0251, 0255, 0000, 0026, 0060
0252, 0256, 0000, 0026, 0063
0253, 0255, 0000, 0026, 0063
0254, 0253, 0000, 0026, 0070
0255, 0256, 0000, 0026, 0070
0256, 0254, 0000, 0026, 0066
0257, 0253, 0000, 0026, 0066
0258, 0000, 0000, 0026, 0063
0259, 0259, 0000, 0026, 0063
0260, 0256, 0000, 0026, 0071
0261, 0257, 0000, 0026, 0071
0262, 0251, 0000, 0026, 0058
0263, 0258, 0000, 0026, 0058
0264, 0250, 0000, 0026, 0069
0265, 0250, 0000, 0026, 0069
0266, 0254, 0000, 0026, 0074
0267, 0253, 0000, 0026, 0074
0268, 0253, 0000, 0026, 0062
0269, 0256, 0000, 0026, 0062
0270, 0251, 0000, 0026, 0074
0271, 0246, 0000, 0026, 0074
0272, 0256, 0000, 0026, 0078
0273, 0253, 0000, 0026, 0078
0274, 0254, 0000, 0026, 0066
0275, 0000, 0000, 0026, 0066
0276, 0256, 0000, 0026, 0058
0277, 0254, 0000, 0026, 0058
0278, 0250, 0000, 0026, 0070
0279, 0259, 0000, 0026, 0070
0280, 0251, 0000, 0026, 0071
0281, 0251, 0000, 0026, 0071
0282, 0259, 0000, 0026, 0065
0283, 0256, 0000, 0026, 0065
0284, 0257, 0000, 0026, 0066
0285, 0252, 0000, 0026, 0066
0286, 0255, 0000, 0026, 0063
0287, 0000, 0000, 0026, 0063
0288, 0000, 0000, 0026, 0066
0289, 0253, 0000, 0026, 0066
0290, -002, -002, -002, -002
0291, -001, 0000, 0000, 0000
0292, -001, 0000, 0000, 0000
0293, -001, 0000, 0000, 0000
0294, -001, 0000, 0000, 0000
0295, -001, 0000, 0000, 0000
0296, -001, 0000, 0000, 0000
0297, -001, 0000, 0000, 0000
0298, -001, 0000, 0000, 0000
0299, -001, 0000, 0000, 0000
0300, -001, 0000, 0000, 0000
0301, -001, 0000, 0000, 0000
0302, -001, 0000, 0000, 0000
0303, -001, 0000, 0000, 0000
0304, -001, 0000, 0000, 0000
0305, -001, 0000, 0000, 0000
0306, -001, 0000, 0000, 0000
0307, -001, 0000, 0000, 0000
0308, -001, 0000, 0000, 0000
0309, -001, 0000, 0000, 0000
0310, -001, 0000, 0000, 0000
0311, -001, 0000, 0000, 0000
0312, -001, 0000, 0000, 0000
0313, -001, 0000, 0000, 0000
0314, -001, 0000, 0000, 0000
0315, -001, 0000, 0000, 0000
0316, -001, 0000, 0000, 0000
0317, -001, 0000, 0000, 0000
0318, -001, 0000, 0000, 0000
0319, -001, 0000, 0000, 0000
0320, -001, 0000, 0000, 0000
0321, -001, 0000, 0000, 0000
0322, -001, 0000, 0000, 0000
0323, -001, 0000, 0000, 0000
0324, -001, 0000, 0000, 0000
0325, -001, 0000, 0000, 0000
0326, -001, 0000, 0000, 0000
0327, -001, 0000, 0000, 0000
0328, -001, 0000, 0000, 0000
0329, -001, 0000, 0000, 0000
0330, -001, 0000, 0000, 0000
0331, -001, 0000, 0000, 0000
0332, -001, 0000, 0000, 0000
0333, -001, 0000, 0000, 0000
0334, -001, 0000, 0000, 0000
0335, -001, 0000, 0000, 0000
0336, -001, 0000, 0000, 0000
0337, -001, 0000, 0000, 0000
0338, -003, -003, -003, -003
0339, 0000, 0000, 0026, 0064
0340, 0254, 0000, 0026, 0064
0341, 0249, 0000, 0026, 0075
0342, 0299, 0000, 0026, 0075
0343, 0289, 0000, 0026, 0067
0344, 0219, 0000, 0026, 0067
0345, 0297, 0000, 0026, 0062
0346, 0246, 0000, 0026, 0062
0347, 0189, 0000, 0026, 0056
0348, 0233, 0000, 0026, 0056
0349, 0305, 0000, 0026, 0068
0350, 0284, 0000, 0026, 0068
0351, 0299, 0000, 0026, 0067
0352, 0308, 0000, 0026, 0067
0353, 0245, 0000, 0026, 0058
0354, 0313, 0000, 0026, 0058
0355, 0278, 0000, 0026, 0064
0356, 0308, 0000, 0026, 0064
0357, 0289, 0000, 0026, 0065
0358, 0277, 0000, 0026, 0065
0359, 0228, 0000, 0026, 0073
0360, 0280, 0000, 0026, 0073
0361, 0257, 0000, 0026, 0062
0362, 0294, 0000, 0026, 0062
0363, 0248, 0000, 0026, 0064
0364, 0293, 0000, 0026, 0064
0365, 0240, 0000, 0026, 0065
0366, 0231, 0000, 0026, 0065
0367, 0350, 0000, 0026, 0063
0368, 0225, 0000, 0026, 0063
0369, 0262, 0000, 0026, 0071
0370, 0239, 0000, 0026, 0071
0371, 0268, 0000, 0026, 0062
0372, 0282, 0000, 0026, 0062
0373, 0291, 0000, 0026, 0065
0374, 0289, 0000, 0026, 0065
0375, 0298, 0000, 0026, 0072
0376, 0235, 0000, 0026, 0072
0377, 0248, 0000, 0026, 0066
0378, 0227, 0000, 0026, 0066
0379, 0287, 0000, 0026, 0068
0380, 0281, 0000, 0026, 0068
0381, 0295, 0000, 0026, 0061
0382, 0239, 0000, 0026, 0061
0383, 0192, 0000, 0026, 0066
0384, 0269, 0000, 0026, 0066
0385, 0277, 0000, 0026, 0067
0386, 0269, 0000, 0026, 0067
0387, 0199, 0000, 0026, 0065
0388, 0205, 0000, 0026, 0065
0389, 0238, 0000, 0026, 0069
0390, 0307, 0000, 0026, 0069
0391, 0307, 0000, 0026, 0027
0392, 0210, 0000, 0026, 0027
0393, 0248, 0000, 0026, 0067
0394, 0249, 0000, 0026, 0067
0395, 0214, 0000, 0026, 0071
0396, 0225, 0000, 0026, 0071
0397, 0235, 0000, 0026, 0071
0398, 0311, 0000, 0026, 0071
0399, 0318, 0000, 0026, 0061
0400, 0291, 0000, 0026, 0061
0401, 0327, 0000, 0026, 0066
0402, 0300, 0000, 0026, 0066
0403, 0301, 0000, 0026, 0071
0404, 0293, 0000, 0026, 0071
0405, 0196, 0000, 0026, 0066
0406, 0280, 0000, 0026, 0066
0407, 0236, 0000, 0026, 0067
0408, 0323, 0000, 0026, 0067
0409, 0294, 0000, 0026, 0061
0410, 0278, 0000, 0026, 0061
0411, 0270, 0000, 0026, 0067
0412, 0209, 0000, 0026, 0067
0413, 0311, 0000, 0026, 0069
0414, 0292, 0000, 0026, 0069
0415, 0275, 0000, 0026, 0056
0416, 0173, 0000, 0026, 0056
0417, 0234, 0000, 0026, 0065
0418, 0217, 0000, 0026, 0065
0419, 0228, 0000, 0026, 0066
0420, 0329, 0000, 0026, 0066
0421, 0203, 0000, 0026, 0081
0422, 0224, 0000, 0026, 0081
0423, 0305, 0000, 0026, 0066
0424, 0291, 0000, 0026, 0066
0425, 0170, 0000, 0026, 0051
0426, 0205, 0000, 0026, 0051
0427, 0235, 0000, 0026, 0068
0428, 0255, 0000, 0026, 0068
0429, 0253, 0000, 0026, 0067
0430, 0254, 0000, 0026, 0067
0431, 0255, 0000, 0026, 0067
0432, 0251, 0000, 0026, 0067
0433, 0216, 0000, 0026, 0069
0434, 0231, 0000, 0026, 0069
0435, 0219, 0000, 0026, 0067
0436, 0209, 0000, 0026, 0067
0437, 0248, 0000, 0026, 0068
0438, 0254, 0000, 0026, 0068
0439, 0201, 0000, 0026, 0068
0440, 0239, 0000, 0026, 0068
0441, 0250, 0000, 0026, 0066
0442, 0240, 0000, 0026, 0066
0443, 0287, 0000, 0026, 0067
0444, 0216, 0000, 0026, 0067
0445, 0286, 0000, 0026, 0073
0446, 0248, 0000, 0026, 0073
0447, 0251, 0000, 0026, 0062
0448, 0216, 0000, 0026, 0062
0449, 0251, 0000, 0026, 0067
0450, 0218, 0000, 0026, 0067
0451, 0292, 0000, 0026, 0065
0452, 0330, 0000, 0026, 0065
0453, 0253, 0000, 0026, 0069
0454, 0268, 0000, 0026, 0069
0455, 0325, 0000, 0026, 0066
0456, 0253, 0000, 0026, 0066
0457, 0250, 0000, 0026, 0065
0458, 0280, 0000, 0026, 0065
0459, 0282, 0000, 0026, 0064
0460, 0223, 0000, 0026, 0064
0461, 0258, 0000, 0026, 0066
0462, 0285, 0000, 0026, 0066
0463, 0311, 0000, 0026, 0066
0464, 0193, 0000, 0026, 0066
0465, 0319, 0000, 0026, 0067
0466, 0251, 0000, 0026, 0067
0467, 0249, 0000, 0026, 0070
0468, 0267, 0000, 0026, 0070
0469, 0275, 0000, 0026, 0066
0470, 0248, 0000, 0026, 0066
0471, 0257, 0000, 0026, 0064
0472, 0262, 0000, 0026, 0064
0473, 0258, 0000, 0026, 0065
0474, 0260, 0000, 0026, 0065
0475, -002, -002, -002, -002
0476, -001, 0000, 0000, 0000
0477, -001, 0000, 0000, 0000
0478, -001, 0000, 0000, 0000
0479, -001, 0000, 0000, 0000
0480, -001, 0000, 0000, 0000
0481, -001, 0000, 0000, 0000
0482, -001, 0000, 0000, 0000
0483, -001, 0000, 0000, 0000
0484, -001, 0000, 0000, 0000
0485, -001, 0000, 0000, 0000
0486, -001, 0000, 0000, 0000
0487, -001, 0000, 0000, 0000
0488, -001, 0000, 0000, 0000
0489, -001, 0000, 0000, 0000
0490, -001, 0000, 0000, 0000
0491, -001, 0000, 0000, 0000
0492, -003, -003, -003, -003
0493, 0264, 0000, 0026, 0071
0494, 0237, 0000, 0026, 0065
0495, 0234, 0000, 0026, 0065
0496, 0191, 0000, 0026, 0064
0497, 0242, 0000, 0026, 0064
0498, 0241, 0000, 0026, 0072
0499, 0228, 0000, 0026, 0072
0500, 0294, 0000, 0026, 0069
0501, 0218, 0000, 0026, 0069
0502, 0291, 0000, 0026, 0065
0503, 0297, 0000, 0026, 0065
0504, 0237, 0000, 0026, 0067
0505, 0257, 0000, 0026, 0067
0506, 0238, 0000, 0026, 0064
0507, 0294, 0000, 0026, 0064
0508, 0304, 0000, 0026, 0069
0509, 0364, 0000, 0026, 0069
0510, 0236, 0000, 0026, 0069
0511, 0283, 0000, 0026, 0069
0512, 0255, 0000, 0026, 0065
0513, 0244, 0000, 0026, 0065
0514, 0247, 0000, 0026, 0068
0515, 0251, 0000, 0026, 0068
0516, 0245, 0000, 0026, 0066
0517, 0348, 0000, 0026, 0066
0518, 0240, 0000, 0026, 0060
0519, 0368, 0000, 0026, 0060
0520, 0300, 0000, 0026, 0073
0521, 0293, 0000, 0026, 0073
0522, 0230, 0000, 0026, 0066
0523, 0309, 0000, 0026, 0066
0524, 0222, 0000, 0026, 0064
0525, 0182, 0000, 0026, 0064
0526, 0244, 0000, 0026, 0067
0527, 0284, 0000, 0026, 0067
0528, 0240, 0000, 0026, 0074
0529, 0263, 0000, 0026, 0074
0530, 0250, 0000, 0026, 0068
0531, 0231, 0000, 0026, 0068
0532, 0248, 0000, 0026, 0064
0533, 0228, 0000, 0026, 0064
0534, 0284, 0000, 0026, 0075
0535, 0254, 0000, 0026, 0075
0536, 0259, 0000, 0026, 0063
0537, 0264, 0000, 0026, 0063
0538, 0255, 0000, 0026, 0057
0539, 0310, 0000, 0026, 0057
0540, 0219, 0000, 0026, 0068
0541, 0231, 0000, 0026, 0068
0542, 0220, 0000, 0026, 0066
0543, 0268, 0000, 0026, 0066
0544, -001, 0000, 0000, 0000
0545, 0240, 0000, 0026, 0059
0546, 0280, 0000, 0026, 0059
0547, 0251, 0000, 0026, 0068
0548, 0261, 0000, 0026, 0069
0549, 0258, 0000, 0026, 0069
0550, 0292, 0000, 0026, 0066
0551, 0260, 0000, 0026, 0066
0552, 0305, 0000, 0026, 0069
0553, 0342, 0000, 0026, 0069
0554, 0315, 0000, 0026, 0067
0555, 0247, 0000, 0026, 0067
0556, 0229, 0000, 0026, 0067
0557, 0213, 0000, 0026, 0067
0558, 0217, 0000, 0026, 0066
0559, 0259, 0000, 0026, 0066
0560, 0242, 0000, 0026, 0062
0561, 0260, 0000, 0026, 0062
0562, 0256, 0000, 0026, 0066
0563, 0260, 0000, 0026, 0066
0564, 0256, 0000, 0026, 0066
0565, 0000, 0000, 0026, 0066
0566, 0256, 0000, 0026, 0067
0567, 0253, 0000, 0026, 0067
0568, 0254, 0000, 0026, 0068
0569, 0262, 0000, 0026, 0068
0570, 0256, 0000, 0026, 0065
0571, -002, -002, -002, -002
0572, -001, 0000, 0000, 0000
0573, -001, 0000, 0000, 0000
0574, -001, 0000, 0000, 0000
0575, -001, 0000, 0000, 0000
0576, -001, 0000, 0000, 0000
0577, -001, 0000, 0000, 0000
0578, -001, 0000, 0000, 0000
0579, -001, 0000, 0000, 0000
0580, -003, -003, -003, -003
0581, 0000, 0000, 0026, 0065
0582, 0225, 0000, 0026, 0066
0583, 0282, 0000, 0026, 0066
0584, 0186, 0000, 0026, 0062
0585, 0301, 0000, 0026, 0062
0586, 0335, 0000, 0026, 0066
0587, 0266, 0000, 0026, 0066
0588, 0245, 0000, 0026, 0065
0589, 0213, 0000, 0026, 0065
0590, 0325, 0000, 0026, 0073
0591, 0241, 0000, 0026, 0073
0592, 0250, 0000, 0026, 0061
0593, 0263, 0000, 0026, 0061
0594, 0251, 0000, 0026, 0064
0595, 0251, 0000, 0026, 0064
0596, 0267, 0000, 0026, 0064
0597, 0301, 0000, 0026, 0064
0598, 0260, 0000, 0026, 0064
0599, 0283, 0000, 0026, 0064
0600, 0266, 0000, 0026, 0075
0601, 0249, 0000, 0026, 0075
0602, 0321, 0000, 0026, 0067
0603, 0259, 0000, 0026, 0067
0604, 0264, 0000, 0026, 0067
0605, 0281, 0000, 0026, 0067
0606, 0232, 0000, 0026, 0068
0607, 0289, 0000, 0026, 0068
0608, 0281, 0000, 0026, 0068
0609, 0246, 0000, 0026, 0068
0610, 0217, 0000, 0026, 0062
0611, 0298, 0000, 0026, 0062
0612, 0261, 0000, 0026, 0066
0613, 0289, 0000, 0026, 0066
0614, 0285, 0000, 0026, 0064
0615, 0239, 0000, 0026, 0064
0616, 0261, 0000, 0026, 0068
0617, 0282, 0000, 0026, 0068
0618, 0276, 0000, 0026, 0067
0619, 0278, 0000, 0026, 0067
0620, 0235, 0000, 0026, 0067
0621, 0314, 0000, 0026, 0067
0622, 0335, 0000, 0026, 0070
0623, 0237, 0000, 0026, 0070
0624, 0240, 0000, 0026, 0070
0625, 0255, 0000, 0026, 0070
0626, 0289, 0000, 0026, 0069
0627, 0236, 0000, 0026, 0069
0628, 0289, 0000, 0026, 0067
0629, 0295, 0000, 0026, 0067
0630, 0256, 0000, 0026, 0064
0631, 0275, 0000, 0026, 0064
0632, 0209, 0000, 0026, 0059
0633, 0255, 0000, 0026, 0059
0634, 0231, 0000, 0026, 0065
0635, 0281, 0000, 0026, 0065
0636, 0269, 0000, 0026, 0067
0637, 0274, 0000, 0026, 0067
0638, 0248, 0000, 0026, 0064
0639, 0234, 0000, 0026, 0064
0640, 0294, 0000, 0026, 0069
0641, 0325, 0000, 0026, 0069
0642, 0249, 0000, 0026, 0065
0643, 0286, 0000, 0026, 0065
0644, 0276, 0000, 0026, 0066
0645, 0235, 0000, 0026, 0066
0646, 0230, 0000, 0026, 0073
0647, 0253, 0000, 0026, 0073
0648, 0304, 0000, 0026, 0065
0649, 0217, 0000, 0026, 0065
0650, 0276, 0000, 0026, 0066
0651, 0281, 0000, 0026, 0066
0652, 0245, 0000, 0026, 0067
0653, 0256, 0000, 0026, 0067
0654, 0274, 0000, 0026, 0060
0655, 0250, 0000, 0026, 0060
0656, 0285, 0000, 0026, 0065
0657, 0212, 0000, 0026, 0065
0658, 0222, 0000, 0026, 0065
0659, 0240, 0000, 0026, 0065
0660, 0252, 0000, 0026, 0070
0661, 0278, 0000, 0026, 0070
0662, 0321, 0000, 0026, 0071
0663, 0272, 0000, 0026, 0071
0664, 0285, 0000, 0026, 0067
0665, 0286, 0000, 0026, 0067
0666, 0245, 0000, 0026, 0068
0667, 0265, 0000, 0026, 0068
0668, 0205, 0000, 0026, 0056
0669, 0292, 0000, 0026, 0056
0670, 0274, 0000, 0026, 0067
0671, 0235, 0000, 0026, 0067
0672, 0292, 0000, 0026, 0066
0673, 0271, 0000, 0026, 0066
0674, 0265, 0000, 0026, 0070
0675, 0256, 0000, 0026, 0070
0676, 0274, 0000, 0026, 0068
0677, 0265, 0000, 0026, 0068
0678, 0253, 0000, 0026, 0067
0679, 0269, 0000, 0026, 0067
0680, 0260, 0000, 0026, 0068
0681, 0286, 0000, 0026, 0068
0682, 0231, 0000, 0026, 0065
0683, 0278, 0000, 0026, 0065
0684, 0243, 0000, 0026, 0064
0685, 0266, 0000, 0026, 0064
0686, 0280, 0000, 0026, 0070
0687, 0265, 0000, 0026, 0070
0688, 0252, 0000, 0026, 0061
0689, 0272, 0000, 0026, 0061
0690, 0246, 0000, 0026, 0068
0691, 0277, 0000, 0026, 0068
0692, 0276, 0000, 0026, 0065
0693, 0213, 0000, 0026, 0065
0694, 0264, 0000, 0026, 0065
0695, 0300, 0000, 0026, 0065
0696, 0293, 0000, 0026, 0066
0697, 0255, 0000, 0026, 0066
0698, 0188, 0000, 0026, 0071
0699, 0283, 0000, 0026, 0071
0700, 0264, 0000, 0026, 0067
0701, 0261, 0000, 0026, 0067
0702, 0246, 0000, 0026, 0075
0703, 0250, 0000, 0026, 0075
0704, 0261, 0000, 0026, 0064
0705, 0246, 0000, 0026, 0064
0706, 0289, 0000, 0026, 0064
0707, 0236, 0000, 0026, 0064
0708, 0230, 0000, 0026, 0067
0709, 0290, 0000, 0026, 0067
0710, 0268, 0000, 0026, 0071
0711, 0231, 0000, 0026, 0071
0712, 0242, 0000, 0026, 0076
0713, 0323, 0000, 0026, 0076
0714, 0261, 0000, 0026, 0066
0715, 0277, 0000, 0026, 0066
0716, 0312, 0000, 0026, 0064
0717, 0243, 0000, 0026, 0064
0718, 0218, 0000, 0026, 0068
0719, 0272, 0000, 0026, 0068
0720, 0221, 0000, 0026, 0065
0721, 0288, 0000, 0026, 0065
0722, 0290, 0000, 0026, 0076
0723, 0269, 0000, 0026, 0076
0724, 0258, 0000, 0026, 0066
0725, 0204, 0000, 0026, 0066
0726, 0238, 0000, 0026, 0066
0727, 0280, 0000, 0026, 0066
0728, 0225, 0000, 0026, 0069
0729, 0302, 0000, 0026, 0069
0730, 0267, 0000, 0026, 0074
0731, 0272, 0000, 0026, 0074
0732, 0283, 0000, 0026, 0068
0733, 0266, 0000, 0026, 0068
0734, 0248, 0000, 0026, 0067
0735, 0281, 0000, 0026, 0067
0736, 0236, 0000, 0026, 0072
0737, 0299, 0000, 0026, 0072
0738, 0255, 0000, 0026, 0071
0739, 0283, 0000, 0026, 0071
0740, 0288, 0000, 0026, 0069
0741, 0289, 0000, 0026, 0069
0742, 0254, 0000, 0026, 0069
0743, 0252, 0000, 0026, 0069
0744, 0300, 0000, 0026, 0067
0745, 0273, 0000, 0026, 0067
0746, 0268, 0000, 0026, 0064
0747, 0246, 0000, 0026, 0064
0748, 0297, 0000, 0026, 0066
0749, 0359, 0000, 0026, 0066
0750, 0295, 0000, 0026, 0058
0751, 0232, 0000, 0026, 0058
0752, 0261, 0000, 0026, 0067
0753, 0252, 0000, 0026, 0067
0754, 0296, 0000, 0026, 0068
0755, 0256, 0000, 0026, 0068
0756, 0231, 0000, 0026, 0075
0757, 0282, 0000, 0026, 0075
